step, m1, m2, b1, b2
12305, -28.636253282915657, -28.636253282915618, 2777.053275975545, 3636.6645264108565
12306, -28.636253282915646, -28.63625328291561, 2605.2532113429784, 3808.7089619524163
12307, -28.636253282915607, -28.636253282915558, 2720.67097772105, 3694.8970615477333
12308, -28.63625328291563, -28.63625328291555, 2376.145730014724, 4038.060814189657
12309, -28.636253282915586, -28.63625328291565, 2405.0961744663455, 4009.7038419456053
12310, -28.636253282915625, -28.636253282915646, 2405.218359920845, 4009.8260274001027
12311, -28.636253282915646, -28.636253282915604, 2376.4075559886487, 4038.322640163589
12312, -28.636253282915604, -28.636253282915693, 2748.521753082195, 3665.440420213207
12313, -28.636253282915593, -28.63625328291558, 2720.094960578417, 3694.321044405105
12314, -28.636253282915597, -28.63625328291551, 2605.1310258884782, 3808.586776497908
12315, -28.636253282915657, -28.63625328291567, 2519.95537876672, 3895.333379463229
12316, -28.636253282915586, -28.63625328291559, 2548.643997244416, 3866.7145812452304
12317, -28.636253282915597, -28.636253282915543, 2491.0747545748054, 3923.760171966989
12318, -28.63625328291557, -28.636253282915767, 2634.3607513789493, 3780.509085292724
12319, -28.63625328291563, -28.6362532829156, 2577.018424553411, 3837.7815918585366
12320, -28.636253282915593, -28.636253282915614, 2605.7594082258934, 3809.215158835335
12321, -28.636253282915565, -28.636253282915565, 2634.2734760543094, 3780.421809968061
12322, -28.636253282915625, -28.636253282915607, 2547.9457946472894, 3866.016378648104
12323, -28.636253282915607, -28.636253282915668, 2777.8212988323826, 3637.4325492677044
12324, -28.636253282915558, -28.63625328291564, 2519.10008058523, 3894.4780812817407
12325, -28.636253282915668, -28.636253282915582, 2519.815738247294, 3895.1937389437935
12326, -28.636253282915643, -28.636253282915646, 2462.3861360971086, 3952.3789701849887
12327, -28.63625328291562, -28.63625328291561, 2749.167590484541, 3666.086257615543
12328, -28.636253282915586, -28.63625328291559, 2548.643997244416, 3866.7145812452304
12329, -28.63625328291559, -28.636253282915664, 2376.0933648199366, 4038.0084489948867
12330, -28.63625328291567, -28.636253282915536, 2662.43844258417, 3751.2793598022217
12331, -28.6362532829156, -28.636253282915675, 2520.0077439615006, 3895.3857446580137
12332, -28.63625328291562, -28.636253282915686, 2519.2920862994456, 3894.670086995957
12333, -28.63625328291566, -28.63625328291566, 2749.0977702248306, 3666.016437355834
12334, -28.636253282915597, -28.636253282915707, 2691.598347814928, 3723.131848337317
12335, -28.63625328291565, -28.63625328291553, 2576.4947726055657, 3837.257939910682
12336, -28.636253282915582, -28.636253282915558, 2777.751478572669, 3637.362729007979
12337, -28.636253282915586, -28.636253282915597, 2577.2104302676184, 3837.973597572746
12338, -28.636253282915632, -28.63625328291561, 2548.4170814003514, 3866.487665401167
12339, -28.636253282915636, -28.63625328291548, 2634.430571638669, 3780.578905552404
12340, -28.636253282915654, -28.636253282915586, 2691.353976905936, 3722.8874774283067
12341, -28.63625328291562, -28.636253282915686, 2519.2920862994456, 3894.670086995957
12342, -28.63625328291562, -28.636253282915572, 2748.294837238129, 3665.213504369126
12343, -28.63625328291563, -28.636253282915508, 2691.144516126796, 3722.678016649161
12344, -28.63625328291562, -28.636253282915593, 2490.8129286008834, 3923.4983459930727
12345, -28.636253282915703, -28.63625328291555, 2605.1833910832693, 3808.639141692698
12346, -28.63625328291561, -28.63625328291559, 2634.4480267035947, 3780.596360617346
12347, -28.63625328291557, -28.636253282915543, 2605.5848575766095, 3809.0406081860447
12348, -28.63625328291558, -28.63625328291568, 2376.2330053393625, 4038.1480895143145
12349, -28.63625328291561, -28.636253282915547, 2462.0370347985413, 3952.029868886414
12350, -28.63625328291555, -28.636253282915604, 2720.0251403187003, 3694.251224145395
12351, -28.636253282915614, -28.63625328291571, 2633.854554496036, 3780.0028884098006
12352, -28.636253282915646, -28.636253282915604, 2376.4075559886487, 4038.322640163589
12353, -28.636253282915582, -28.636253282915657, 2490.8652937956654, 3923.5507111878646
12354, -28.636253282915657, -28.63625328291562, 2433.3833264507, 3980.683577234266
12355, -28.63625328291564, -28.6362532829156, 2691.7205332694275, 3723.2540337918017
12356, -28.63625328291566, -28.636253282915582, 2576.8438739041308, 3837.6070412092527
12357, -28.636253282915558, -28.63625328291564, 2519.10008058523, 3894.4780812817407
12358, -28.636253282915614, -28.636253282915497, 2577.123154942979, 3837.8863222480945
12359, -28.636253282915604, -28.63625328291554, 2691.9998143082776, 3723.533314830646
12360, -28.636253282915632, -28.6362532829157, 2547.7712439980082, 3865.8418279988314
12361, -28.636253282915593, -28.636253282915753, 2634.4654817685214, 3780.6138156822935
12362, -28.636253282915597, -28.636253282915572, 2433.4356916454813, 3980.7359424290444
12363, -28.636253282915625, -28.636253282915625, 2777.96093935181, 3637.572189787124
12364, -28.636253282915614, -28.63625328291554, 2376.0409996251537, 4037.956083800087
12365, -28.63625328291554, -28.636253282915582, 2519.4491818837937, 3894.827182580298
12366, -28.636253282915558, -28.63625328291564, 2777.1580063651063, 3636.769256800428
12367, -28.63625328291562, -28.63625328291568, 2548.3996263354243, 3866.4702103362447
12368, -28.63625328291562, -28.63625328291557, 2691.00487560737, 3722.5383761297408
12369, -28.636253282915632, -28.636253282915593, 2404.7121630379274, 4009.319830517178
12370, -28.636253282915597, -28.636253282915543, 2548.3821712704926, 3866.4527552713025
12371, -28.636253282915604, -28.63625328291567, 2634.2385659244555, 3780.386899838216
12372, -28.63625328291561, -28.63625328291571, 2634.325841249097, 3780.474175162861
12373, -28.6362532829156, -28.636253282915618, 2719.868044734351, 3694.094128561043
12374, -28.636253282915636, -28.636253282915654, 2605.672132901255, 3809.1278835106987
12375, -28.636253282915618, -28.636253282915597, 2519.7982831823642, 3895.176283878865
12376, -28.63625328291562, -28.63625328291561, 2749.167590484541, 3666.086257615543
12377, -28.636253282915625, -28.6362532829156, 2777.0881861053995, 3636.699436540712
12378, -28.636253282915582, -28.63625328291557, 2547.9283395823577, 3865.9989235831713
12379, -28.636253282915632, -28.636253282915636, 2433.749882814191, 3981.050133597759
12380, -28.636253282915614, -28.63625328291568, 2490.760563406099, 3923.445980798297
12381, -28.636253282915618, -28.636253282915707, 2376.4599211834316, 4038.375005358386
12382, -28.636253282915533, -28.636253282915558, 2634.413116573734, 3780.561450487486
12383, -28.63625328291562, -28.636253282915682, 2662.7700888178024, 3751.611006035875
12384, -28.636253282915593, -28.636253282915543, 2720.461516941909, 3694.687600768593
12385, -28.636253282915522, -28.63625328291568, 2633.8370994311003, 3779.9854333448675
12386, -28.63625328291559, -28.636253282915664, 2577.070789748192, 3837.8339570533294
12387, -28.636253282915632, -28.636253282915686, 2519.1349907150925, 3894.512991411603
12388, -28.63625328291559, -28.636253282915575, 2662.944639467083, 3751.7855566851476
12389, -28.636253282915643, -28.636253282915625, 2576.477317540637, 3837.240484845765
12390, -28.63625328291569, -28.636253282915547, 2663.171555311157, 3752.0124725292094
12391, -28.636253282915565, -28.636253282915586, 2491.0223893800185, 3923.707806772209
12392, -28.636253282915632, -28.636253282915636, 2490.6907431463865, 3923.3761605385807
12393, -28.6362532829156, -28.63625328291575, 2776.9834557158274, 3636.5947061511583
12394, -28.636253282915558, -28.63625328291564, 2777.1580063651063, 3636.769256800428
12395, -28.636253282915586, -28.636253282915586, 2691.9299940485635, 3723.46349457094
12396, -28.636253282915597, -28.63625328291564, 2433.732427749261, 3981.032678532832
12397, -28.6362532829156, -28.63625328291559, 2691.441252230573, 3722.974752752948
12398, -28.636253282915618, -28.63625328291562, 2404.7819832976406, 4009.389650776893
12399, -28.63625328291561, -28.63625328291543, 2605.427761992258, 3808.8835126016784
12400, -28.63625328291558, -28.636253282915597, 2691.4936174253576, 3723.0271179477354
12401, -57.28996163075978, -57.28996163075954, 5041.062826381735, 7791.399874312133
12402, -57.28996163075961, -57.28996163075913, 5327.940251057268, 7505.290414002125
12403, -57.289961630759514, -57.28996163075904, 4812.04260974333, 8020.769165662083
12404, -57.289961630759706, -57.28996163075976, 4983.929948371206, 7848.864373298734
12405, -57.2899616307593, -57.2899616307594, 5327.643537552357, 7504.9937004972735
12406, -57.28996163075947, -57.289961630759436, 5442.206007078312, 7390.3614160290135
12407, -57.28996163075931, -57.289961630759436, 5156.018004958221, 7677.160298894441
12408, -57.28996163075951, -57.289961630759876, 5442.572535525524, 7390.727944476278
12409, -57.289961630759336, -57.28996163075935, 4926.6923479471625, 7906.224149871767
12410, -57.289961630759265, -57.289961630759485, 5270.676470029854, 7562.624009971882
12411, -57.28996163075954, -57.28996163075984, 5327.870436114938, 7505.220599059886
12412, -57.28996163075939, -57.28996163075917, 5156.0616392971815, 7677.203933233362
12413, -57.28996163075951, -57.28996163075972, 5556.742296000876, 7275.702950957409
12414, -57.289961630759294, -57.28996163075911, 5327.669718155729, 7505.019881100605
12415, -57.2899616307595, -57.28996163075965, 5041.106460720669, 7791.4435086511
12416, -57.2899616307595, -57.28996163075919, 4869.489654994323, 7963.618833915996
12417, -57.28996163075941, -57.28996163075931, 5098.457510425957, 7734.197181359252
12418, -57.289961630759564, -57.28996163075909, 5442.5289011865725, 7390.684310137228
12419, -57.28996163075992, -57.28996163075986, 5327.748259965896, 7505.098422910818
12420, -57.28996163075931, -57.2899616307592, 5270.309941582644, 7562.257481524635
12421, -57.28996163075955, -57.2899616307593, 5156.140181107311, 7677.282475043497
12422, -57.28996163075935, -57.28996163075903, 5385.308754498122, 7448.061540445888
12423, -57.289961630759436, -57.289961630759386, 5155.73874518893, 7676.88103912513
12424, -57.289961630759606, -57.28996163075959, 4754.770101848159, 8078.09403476408
12425, -57.28996163075936, -57.28996163075974, 5327.835528643759, 7505.18569158871
12426, -57.289961630759386, -57.28996163075924, 5098.352788012466, 7734.09245894575
12427, -57.28996163075943, -57.2899616307596, 5213.0374336874775, 7619.582350626607
12428, -57.28996163075919, -57.28996163075935, 5098.762950798616, 7734.502621731935
12429, -57.28996163075942, -57.2899616307597, 5156.0529124293935, 7677.1952063656345
12430, -57.28996163075947, -57.28996163075916, 5327.783167437024, 7505.133330381893
12431, -57.2899616307593, -57.28996163075968, 5327.608630081195, 7504.958793026142
12432, -57.289961630759514, -57.28996163075959, 5213.377781531324, 7619.922698470443
12433, -57.28996163075965, -57.289961630759414, 5098.448783558185, 7734.188454491476
12434, -57.28996163075953, -57.28996163075943, 4812.060063478914, 8020.786619397714
12435, -57.28996163075915, -57.28996163075946, 4754.778828715917, 8078.102761631851
12436, -57.28996163075938, -57.28996163075948, 5557.1960931259855, 7276.1567480825
12437, -57.2899616307596, -57.28996163075946, 5041.280998076492, 7791.61804600689
12438, -57.2899616307594, -57.28996163075956, 5213.124702365383, 7619.66961930451
12439, -57.289961630759315, -57.289961630759045, 5327.948977925036, 7505.299140869909
12440, -57.289961630759535, -57.28996163075962, 5098.745497063061, 7734.485167996387
12441, -57.28996163075921, -57.2899616307596, 5556.759749736434, 7275.720404692977
12442, -57.28996163075956, -57.289961630759684, 5327.6609912879585, 7505.011154232888
12443, -57.28996163075957, -57.28996163075901, 5327.687171891331, 7505.037334836175
12444, -57.28996163075945, -57.28996163075906, 5213.403962134688, 7619.948879073753
12445, -57.28996163075948, -57.289961630759656, 5270.737558104405, 7562.685098046436
12446, -57.28996163075958, -57.28996163075973, 5442.249641417272, 7390.405050368003
12447, -57.28996163075955, -57.28996163075971, 5270.720104368828, 7562.6676443108645
12448, -57.28996163075948, -57.28996163075932, 5213.238151646669, 7619.78306858576
12449, -57.28996163075957, -57.289961630759336, 5041.438081696722, 7791.77512962711
12450, -57.28996163075938, -57.28996163075938, 5442.563808657723, 7390.719217608428
12451, -57.28996163075955, -57.28996163075945, 4754.735194376993, 8078.059127292897
12452, -57.28996163075945, -57.289961630759976, 4984.087031991419, 7849.021456918996
12453, -57.289961630759365, -57.28996163075953, 5385.361115704869, 7448.113901652694
12454, -57.28996163075947, -57.28996163075932, 4754.831189922683, 8078.155122838577
12455, -57.28996163076047, -57.28996163075953, 5442.162372739438, 7390.317781690072
12456, -57.28996163075935, -57.28996163075903, 5385.308754498122, 7448.061540445888
12457, -57.289961630759606, -57.289961630759414, 5155.764925792314, 7676.907219728503
12458, -57.28996163075936, -57.2899616307592, 5041.080280117285, 7791.4173280476725
12459, -57.289961630759294, -57.289961630759535, 5041.551530977982, 7791.888578908412
12460, -57.28996163075951, -57.289961630759535, 5098.789131402012, 7734.528802335325
12461, -57.28996163076047, -57.28996163075953, 5442.162372739438, 7390.317781690072
12462, -57.289961630759414, -57.28996163075972, 4926.5963524014705, 7906.128154326116
12463, -57.28996163075933, -57.28996163075918, 5442.188553342713, 7390.343962293402
12464, -57.289961630759365, -57.28996163075941, 5155.9307362803165, 7677.0730302165275
12465, -57.289961630759564, -57.28996163075903, 5442.607442996692, 7390.762851947338
12466, -57.2899616307595, -57.28996163075947, 4812.1386052890275, 8020.865161207836
12467, -57.28996163075948, -57.28996163075984, 5155.686383982184, 7676.828677918439
12468, -57.2899616307593, -57.28996163075952, 5213.430142738051, 7619.975059677178
12469, -57.289961630759294, -57.289961630759535, 5041.551530977982, 7791.888578908412
12470, -57.28996163075961, -57.28996163075917, 4869.384932580843, 7963.514111502505
12471, -57.28996163075939, -57.28996163075947, 4984.01721704909, 7848.951641976608
12472, -57.289961630759635, -57.28996163075918, 5155.852194470223, 7676.994488406383
12473, -57.28996163075948, -57.28996163075939, 4812.1473321568155, 8020.873888075619
12474, -57.289961630759365, -57.28996163075953, 5385.361115704869, 7448.113901652694
12475, -57.2899616307594, -57.28996163075919, 4926.666167343794, 7906.197969268376
12476, -57.289961630759684, -57.289961630759734, 5098.780404534236, 7734.520075467562
12477, -57.28996163075948, -57.28996163075952, 4984.130666330375, 7849.06509125789
12478, -57.28996163075935, -57.28996163075967, 5270.693923765442, 7562.641463707483
12479, -57.2899616307595, -57.28996163075908, 5098.405149219219, 7734.144820152478
12480, -57.28996163075958, -57.2899616307595, 5499.949765834195, 7333.507797787797
12481, -57.28996163075967, -57.28996163075944, 5213.107248629823, 7619.652165568914
12482, -57.28996163075942, -57.28996163075948, 4812.094970950068, 8020.821526868884
12483, -57.28996163075945, -57.28996163075939, 4754.927185468379, 8078.251118384286
12484, -57.28996163075945, -57.28996163075955, 5041.38572048997, 7791.72276842039
12485, -57.28996163075947, -57.289961630759436, 5442.206007078312, 7390.3614160290135
12486, -57.2899616307593, -57.28996163075946, 5385.090582803349, 7447.843368751171
12487, -57.289961630759336, -57.289961630759265, 5213.334147192356, 7619.879064131452
12488, -57.28996163075941, -57.28996163075932, 5499.495968709065, 7333.054000662657
12489, -57.289961630759436, -57.2899616307594, 4926.831977831822, 7906.363779756429
12490, -57.28996163075966, -57.28996163075951, 4984.13939319818, 7849.073818125681
12491, -57.28996163075932, -57.2899616307597, 4926.657440475999, 7906.189242400647
12492, -57.28996163075952, -57.289961630759116, 5385.099309671159, 7447.8520956189195
12493, -57.289961630759215, -57.28996163075948, 5557.222273729343, 7276.182928685875
12494, -57.289961630759485, -57.289961630759706, 4812.182239627981, 8020.908795546823
12495, -57.28996163075948, -57.28996163075984, 5155.686383982184, 7676.828677918439
12496, -57.28996163075952, -57.28996163075976, 5041.272271208694, 7791.60931913914
12497, -57.289961630759564, -57.289961630759535, 5442.223460813898, 7390.378869764606
12498, -57.28996163075941, -57.28996163075895, 5442.171099607141, 7390.326508557791
12499, -57.289961630759336, -57.28996163075906, 5384.889864844165, 7447.642650791934
12500, -57.28996163075946, -57.289961630760175, 5270.711377501032, 7562.658917443127
12501, -57.28996163075945, -57.2899616307597, 4812.121151553444, 8020.847707472285
12502, -57.28996163075943, -57.28996163075931, 5041.342086151014, 7791.679134081406
12503, -57.28996163075943, -57.289961630759514, 4754.9184586005895, 8078.24239151651
12504, -57.289961630759194, -57.289961630759215, 4869.515835597672, 7963.645014519375
12505, -57.28996163075932, -57.28996163075932, 4926.762162889489, 7906.293964814095
12506, -57.2899616307595, -57.28996163075947, 4812.1386052890275, 8020.865161207836
12507, -57.28996163075939, -57.28996163075943, 5213.360327795732, 7619.9052447348395
12508, -57.28996163075968, -57.2899616307597, 5213.307966589012, 7619.85288352813
12509, -57.28996163075967, -57.289961630759585, 5385.204032084659, 7447.956818032467
12510, -57.28996163075939, -57.289961630759464, 5155.668930246599, 7676.811224182813
12511, -57.2899616307594, -57.28996163075953, 5556.751022868659, 7275.71167782518
12512, -57.289961630759144, -57.28996163075963, 5213.246878514431, 7619.791795453586
12513, -57.28996163075969, -57.28996163075952, 5556.7772034720565, 7275.737858428552
12514, -57.2899616307597, -57.289961630759585, 5270.597928219771, 7562.5454681617775
12515, -57.2899616307595, -57.289961630759414, 5270.632835690916, 7562.58037563292
12516, -57.289961630759265, -57.289961630759485, 5270.676470029854, 7562.624009971882
12517, -57.28996163075967, -57.289961630759535, 4983.973582710158, 7848.9080076376595
12518, -57.289961630759635, -57.289961630759265, 5212.967618745169, 7619.512535684242
12519, -57.2899616307597, -57.289961630759585, 5270.597928219771, 7562.5454681617775
12520, -57.289961630759514, -57.28996163075957, 5156.096546768355, 7677.238840704575
12521, -57.289961630759436, -57.28996163075955, 5213.316693456782, 7619.861610395905
12522, -57.28996163075954, -57.289961630759585, 5327.599903213424, 7504.95006615834
12523, -57.28996163075958, -57.28996163076008, 5385.142944010117, 7447.895729957993
12524, -57.28996163075939, -57.289961630759464, 5155.668930246599, 7676.811224182813
12525, -57.289961630759315, -57.28996163075938, 5098.719316459672, 7734.458987392983
12526, -57.289961630759606, -57.28996163075956, 4926.840704699624, 7906.372506624238
12527, -57.28996163075951, -57.28996163075911, 5041.490442903464, 7791.827490833826
12528, -57.28996163075918, -57.28996163075952, 5098.518598500473, 7734.258269433814
12529, -57.2899616307596, -57.2899616307595, 5041.429354828934, 7791.766402759339
12530, -57.28996163075961, -57.28996163075955, 5098.597140310623, 7734.336811243933
12531, -57.289961630759514, -57.28996163075945, 5442.240914549478, 7390.39632350018
12532, -57.2899616307594, -57.28996163075953, 5556.751022868659, 7275.71167782518
12533, -57.289961630759414, -57.28996163075972, 4926.5963524014705, 7906.128154326116
12534, -57.28996163075927, -57.2899616307589, 5442.153645871545, 7390.3090548222035
12535, -57.28996163075946, -57.289961630759485, 5098.387695483636, 7734.1273664169485
12536, -57.2899616307594, -57.2899616307592, 5270.475752070676, 7562.423292012658
12537, -57.289961630759414, -57.28996163075923, 5385.326208233711, 7448.078994181492
12538, -57.28996163075914, -57.28996163075979, 5499.958492701951, 7333.5165246556235
12539, -57.28996163075955, -57.28996163075945, 4754.735194376993, 8078.059127292897
12540, -57.289961630759315, -57.28996163075962, 5556.768476604232, 7275.72913156077
12541, -57.28996163075954, -57.289961630759585, 5327.599903213424, 7504.95006615834
12542, -57.28996163075921, -57.2899616307596, 5556.759749736434, 7275.720404692977
12543, -57.28996163075981, -57.28996163075957, 4926.71852855057, 7906.250330475166
12544, -57.28996163075938, -57.28996163075912, 4812.199693363554, 8020.92624928233
12545, -57.2899616307595, -57.28996163075881, 5213.0548874230635, 7619.599804362089
12546, -57.28996163075955, -57.28996163075929, 5385.038221596624, 7447.791007544408
12547, -57.28996163075953, -57.289961630759485, 5041.481716035672, 7791.818763966079
12548, -57.289961630759336, -57.28996163075943, 4754.944639203953, 8078.268572119873
12549, -57.289961630759485, -57.28996163075995, 4984.0084901813025, 7848.942915108877
12550, -57.28996163075948, -57.28996163075965, 5270.571747616384, 7562.519287558412
12551, -57.289961630759564, -57.289961630759365, 4984.104485727009, 7849.0389106545
12552, -57.289961630759514, -57.28996163075957, 5156.096546768355, 7677.238840704575
12553, -57.28996163075951, -57.28996163075941, 5041.071553249507, 7791.408601179907
12554, -57.28996163075924, -57.289961630759585, 5098.422602954782, 7734.162273888125
12555, -57.289961630759514, -57.28996163075934, 4812.173512760193, 8020.900068678985
12556, -57.289961630759535, -57.28996163075924, 5557.143731919255, 7276.10438687573
12557, -57.28996163075949, -57.289961630759485, 5442.598716128896, 7390.754125079604
12558, -57.28996163075937, -57.28996163075953, 5041.394447357754, 7791.731495288178
12559, -57.28996163075947, -57.28996163075966, 5270.449571467312, 7562.397111409341
12560, -57.289961630759514, -57.28996163075959, 5213.377781531324, 7619.922698470443
12561, -57.289961630759265, -57.289961630759485, 5270.676470029854, 7562.624009971882
12562, -57.28996163075935, -57.28996163075937, 5442.397998169696, 7390.553407120402
12563, -57.289961630759606, -57.28996163075949, 5155.94819001592, 7677.090483952118
12564, -57.28996163075944, -57.289961630759386, 5041.376993622179, 7791.71404155258
12565, -57.28996163075958, -57.289961630759606, 5213.395235266911, 7619.940152206027
12566, -57.2899616307595, -57.289961630759244, 5499.469788105699, 7333.0278200592775
12567, -57.28996163075939, -57.289961630759436, 4983.982309577926, 7848.916734505438
12568, -57.28996163075949, -57.289961630759485, 5442.598716128896, 7390.754125079604
12569, -57.289961630759464, -57.28996163075983, 5213.465050209226, 7620.00996714838
12570, -57.28996163075961, -57.289961630759336, 4754.813736187112, 8078.137669102999
12571, -57.28996163075962, -57.2899616307592, 5098.841492608765, 7734.5811635420305
12572, -57.28996163075945, -57.28996163075939, 4754.927185468379, 8078.251118384286
12573, -57.28996163075928, -57.289961630759294, 4754.691560038019, 8078.015492953922
12574, -57.28996163075958, -57.2899616307592, 5041.202456266373, 7791.53950419674
12575, -57.289961630759564, -57.28996163075909, 5442.5289011865725, 7390.684310137228
12576, -57.28996163075912, -57.2899616307597, 5213.142156100943, 7619.687073040106
12577, -57.289961630759436, -57.28996163075963, 5098.710589591891, 7734.450260525222
12578, -57.2899616307595, -57.289961630759336, 4812.208420231353, 8020.934976150145
12579, -57.28996163075952, -57.28996163075976, 5041.272271208694, 7791.60931913914
12580, -57.28996163075927, -57.28996163075926, 5213.081068026418, 7619.625984965517
12581, -57.28996163075953, -57.28996163075967, 5270.275034111501, 7562.22257405353
12582, -57.28996163075957, -57.289961630759144, 5327.809348040403, 7505.159510985267
12583, -57.289961630759315, -57.28996163075973, 5327.547542006661, 7504.897704951611
12584, -57.289961630759265, -57.289961630759485, 5270.676470029854, 7562.624009971882
12585, -57.2899616307596, -57.28996163075908, 5384.872411108606, 7447.625197056356
12586, -57.28996163075911, -57.28996163075956, 4869.542016201037, 7963.671195122788
12587, -57.28996163075928, -57.28996163075973, 5041.534077242398, 7791.871125172856
12588, -57.28996163075955, -57.28996163075975, 5098.361514880267, 7734.101185813609
12589, -57.28996163075941, -57.289961630759095, 5499.539603048015, 7333.097635001585
12590, -57.28996163075939, -57.289961630759464, 5155.668930246599, 7676.811224182813
12591, -57.28996163075928, -57.289961630759635, 5213.028706819674, 7619.573623758819
12592, -57.28996163075943, -57.28996163075931, 5041.342086151014, 7791.679134081406
12593, -57.28996163075923, -57.28996163075896, 5156.114000503914, 7677.256294440082
12594, -57.28996163075933, -57.28996163075977, 4754.866097393839, 8078.190030309799
12595, -57.2899616307595, -57.28996163075956, 5385.221485820227, 7447.974271768044
12596, -57.289961630759194, -57.28996163075972, 5499.836316552885, 7333.394348506544
12597, -57.28996163075948, -57.28996163075932, 5213.238151646669, 7619.78306858576
12598, -57.28996163075961, -57.28996163075952, 5098.850219476556, 7734.589890409865
12599, -57.289961630759606, -57.28996163075917, 5499.862497156292, 7333.420529109854
12600, -57.289961630759585, -57.289961630759485, 4754.796282451531, 8078.120215367439
12601, -57.2899616307595, -57.28996163076001, 5442.232187681683, 7390.387596632455
12602, -57.28996163075936, -57.28996163075973, 5556.855745282144, 7275.816400238689
12603, -57.2899616307595, -57.28996163075965, 5041.106460720669, 7791.4435086511
12604, -57.28996163075929, -57.2899616307596, 5442.328183227364, 7390.483592178106
12605, -57.28996163075927, -57.28996163075928, 5213.447596473629, 7619.9925134127325
12606, -57.289961630759514, -57.289961630759315, 5442.581262393315, 7390.7366713440015
12607, -57.28996163075945, -57.28996163075955, 5041.38572048997, 7791.72276842039
12608, -57.28996163075933, -57.28996163075918, 5442.188553342713, 7390.343962293402
12609, -57.28996163075913, -57.28996163075946, 5556.838291546542, 7275.798946503079
12610, -57.2899616307595, -57.289961630759414, 5270.632835690916, 7562.58037563292
12611, -57.289961630759514, -57.28996163075959, 5213.377781531324, 7619.922698470443
12612, -57.2899616307593, -57.28996163075946, 5385.090582803349, 7447.843368751171
12613, -57.28996163075941, -57.28996163075968, 5557.152458787035, 7276.11311374357
12614, -57.28996163075948, -57.28996163075952, 4984.130666330375, 7849.06509125789
12615, -57.28996163075968, -57.2899616307597, 5213.307966589012, 7619.85288352813
12616, -57.289961630759514, -57.28996163075934, 4812.173512760193, 8020.900068678985
12617, -57.289961630759436, -57.289961630759365, 5041.3246324154325, 7791.661680345832
12618, -57.289961630759606, -57.289961630759414, 5155.764925792314, 7676.907219728503
12619, -57.28996163075948, -57.28996163075974, 5327.84425551156, 7505.194418456502
12620, -57.289961630759194, -57.289961630759215, 4869.515835597672, 7963.645014519375
12621, -57.289961630759215, -57.289961630759414, 5442.555081789919, 7390.710490740644
12622, -57.28996163075942, -57.289961630759755, 5041.123914456243, 7791.460962386693
12623, -57.28996163075914, -57.28996163075975, 5213.22069791106, 7619.765614850228
12624, -57.28996163075966, -57.28996163075951, 4984.13939319818, 7849.073818125681
12625, -57.289961630759265, -57.289961630759485, 5270.676470029854, 7562.624009971882
12626, -57.28996163075983, -57.2899616307592, 5156.105273636172, 7677.247567572318
12627, -57.28996163075915, -57.28996163075946, 4754.778828715917, 8078.102761631851
12628, -57.28996163075972, -57.28996163075981, 5442.537628054381, 7390.693037005108
12629, -57.28996163075935, -57.28996163075967, 5270.693923765442, 7562.641463707483
12630, -57.289961630759414, -57.289961630759436, 5384.8985917119635, 7447.651377659772
12631, -57.2899616307593, -57.28996163075952, 5213.430142738051, 7619.975059677178
12632, -57.28996163075948, -57.28996163075932, 5213.238151646669, 7619.78306858576
12633, -57.28996163075939, -57.28996163075917, 5156.0616392971815, 7677.203933233362
12634, -57.289961630759464, -57.289961630759315, 5156.131454239512, 7677.273748175706
12635, -57.289961630759606, -57.28996163075968, 5041.115187588469, 7791.452235518895
12636, -57.289961630759215, -57.28996163075934, 5327.573722610025, 7504.923885554937
12637, -57.28996163075945, -57.28996163075949, 5041.176275662991, 7791.513323593408
12638, -57.28996163075956, -57.28996163075941, 5041.263544340906, 7791.600592271302
12639, -57.28996163075948, -57.28996163075952, 4984.130666330375, 7849.06509125789
12640, -57.28996163075958, -57.28996163076008, 5385.142944010117, 7447.895729957993
12641, -57.28996163075955, -57.289961630759464, 4754.700286905829, 8078.024219821737
12642, -57.289961630759464, -57.289961630759315, 5156.131454239512, 7677.273748175706
12643, -57.2899616307593, -57.289961630759606, 5499.9410389663835, 7333.499070920024
12644, -57.289961630759365, -57.28996163075927, 4754.717740641395, 8078.0416735572935
12645, -57.28996163075921, -57.28996163075962, 4983.921221503377, 7848.855646430927
12646, -57.289961630759564, -57.289961630759436, 5041.193729398583, 7791.530777328981
12647, -57.2899616307596, -57.28996163075933, 5041.089006985096, 7791.426054915478
12648, -57.28996163075957, -57.28996163075961, 5270.467025202901, 7562.414565144918
12649, -57.289961630759464, -57.28996163075913, 5556.847018414363, 7275.807673370831
12650, -57.28996163075964, -57.28996163075952, 5155.660203378828, 7676.802497315029
12651, -57.28996163075919, -57.28996163075935, 5098.762950798616, 7734.502621731935
12652, -57.28996163075958, -57.28996163075973, 5442.249641417272, 7390.405050368003
12653, -57.2899616307595, -57.289961630759336, 4812.208420231353, 8020.934976150145
12654, -57.28996163075971, -57.28996163075983, 5499.871224024095, 7333.42925597772
12655, -57.289961630759464, -57.28996163075958, 5270.589201351961, 7562.536741293984
12656, -57.28996163075956, -57.28996163075941, 5041.263544340906, 7791.600592271302
12657, -57.289961630759464, -57.28996163075942, 5557.204819993783, 7276.165474950283
12658, -57.2899616307593, -57.28996163075935, 4926.823250964021, 7906.355052888628
12659, -57.289961630759684, -57.289961630759464, 5270.624108823143, 7562.571648765134
